"id","home","work","commute","mean_calls","std_calls"
2282,360610112021000,360470550001002,2041,3,87
2283,360811155001001,360470571003002,0,73,86
2284,360810062012002,360810942032001,24,47,50
2285,360850226004007,360610155002000,7,44,2
2286,360811247001001,360050183012000,1,86,77
2287,360470846001001,360610048004000,5,31,79
2288,360470956001002,360610108001000,19,92,9
2289,360610299001000,360470427004002,0,42,12
2290,360470122002001,360810069002003,62,4,20
2291,360050219001011,360610086031000,9,61,77
2292,360810518002004,360850146043013,0,48,35
2293,360470009001005,360610183005002,101,74,16
2294,360470165002001,360610171001000,21,88,59
2295,360470798011000,360050336003000,14,58,11
2296,360810059002000,360810052001001,58,60,38
2297,360810467001002,360470551003002,2,74,21
2298,360470696023002,360050121012006,11,37,79
2299,360470193002000,360810679002001,64,31,40
2300,360050220001012,360610295001001,6,75,5
2301,360610121001001,360850177003010,680,87,35
2302,360850273022014,360470544003000,0,54,37
2303,360470098001000,360470337003001,36,68,84
2304,360050184001000,360811175004014,0,95,100
2305,360610071005006,360050392002000,108,95,53
2306,360810663001000,360050193001000,1,9,61
2307,360610126004000,360610080003000,233,93,73
2308,360470373004000,360050215025000,71,64,57
2309,360050218003001,360470412001002,23,35,1
2310,360610167003000,360050155001000,146,87,7
2311,360610189003001,360050297001005,0,19,57
2312,360610151002000,360470389002002,313,38,45
2313,360610037001017,360610138009000,43,46,30
2314,360470890002000,360810466001003,3,6,37
2315,360610201021001,360610006003001,66,49,63
2316,360610091001003,360610071001000,719,100,2
2317,360810104001002,360610245003000,13,93,45
2318,360470147001002,360810147003001,42,52,98
2319,360810443021004,360471184003005,1,84,17
2320,360610151004003,360471168001003,298,14,23
2321,360810506002006,360610006001000,0,90,28
2322,360610187002000,360610227003001,102,85,61
2323,360470317013000,360810327002000,34,64,25
2324,360610126006000,360850177003009,152,89,93
2325,360050381002000,360470830001004,27,25,8
2326,360811155002000,360470250002005,21,80,65
2327,360810062012004,360810113001000,1,38,11
2328,360610215002001,360850170092013,48,1,25
2329,360471142012007,360050072002002,12,80,96
2330,360050069002003,360470084001001,9,46,43
2331,360810057001002,360810892007009,56,32,59
2332,360470043003002,360610230004000,19,20,68
2333,360850170082002,360470910001000,6,89,85
2334,360610230004000,360050293023002,37,16,15
2335,360610309004002,360050324001001,5,22,29
2336,360610184003001,360610081004000,2,48,6
2337,360470353003000,360810045001010,2,63,38
2338,360810467003000,360610102001006,8,23,92
2339,360050072001001,360470754001003,8,47,65
2340,360810677001003,360050181011003,0,34,11
2341,360810152001004,360470279004000,2,10,26
2342,360610116001005,360470313002002,554,11,88
2343,360610149001001,360810062023003,718,71,26
2344,360610030012001,360810567002000,471,66,96
2345,360050240001007,360470244002002,0,8,33
2346,360610199006001,360050063006001,200,42,37
2347,360810105002000,360610238011009,4,87,90
2348,360811341003003,360811032013002,31,12,93
2349,360470485002008,360470700002007,138,48,98
2350,360610175007001,360470500002001,92,42,17
2351,360470433003000,360610043001001,11,8,49
2352,360850134003007,360470354002000,3,30,64
2353,360610299002016,360050287001002,26,96,93
2354,360610238011009,360470563004000,95,76,33
2355,360810954003000,360050230001003,11,11,85
2356,360470590001004,360610124008000,2,17,7
2357,360050264004001,360470484001001,6,23,59
2358,360810998013005,360810403003001,63,70,28
2359,360810630001002,360810329002004,0,94,91
2360,360470232004000,360470263001004,685,26,38
2361,360470191003007,360610153002001,61,17,30
2362,360810096002004,360610077003005,1,85,69
2363,360610291003001,360050462015002,16,15,87
2364,360811029002001,360610038003001,130,77,44
2365,360470112003001,360810942021002,13,90,91
2366,360810567004003,360610104001000,2,98,88
2367,360050273001004,360610230004000,19,21,58
2368,360050332023000,360470702014007,26,22,9
2369,360610067002001,360610203001001,145,53,21
2370,360470527005000,360470523005000,18,22,89
2371,360470345002003,360810273002000,8,43,16
2372,360610307001001,360810075001002,744,66,28
2373,360470546001002,360470884003000,29,29,1
2374,360850244022028,360050092003003,0,58,31
2375,360810269021000,360810309031004,36,97,70
2376,360050431008001,360610033001005,151,95,70
2377,360470215001001,360850323001020,44,36,55
2378,360610033003019,360471120001001,78,91,15
2379,360610144024002,360050028001010,52,10,16
2380,360610205002000,360050456003020,108,60,27
2381,360610091002002,360470856001001,22,48,98
2382,360810351002002,360810580002004,21,17,73
2383,360810849001001,360470151004000,48,82,63
2384,360470059001009,360050266024000,29,70,69
2385,360810929002003,360470075002001,18,94,36
2386,360050177012000,360470150001001,16,2,53
2387,360610139004000,360470142002000,274,38,73
2388,360810797023000,360610154008000,107,39,84
2389,360470130002000,360810280001000,47,14,30
2390,360050273003001,360471502003008,2,22,70
2391,360810166001002,360470293003001,1,66,71
2392,360811008021009,360050042003007,6,86,60
2393,360470143003001,360811008021009,63,55,86
2394,360050053001002,360810536011006,0,28,65
2395,360810381003005,360610155002000,8,79,35
2396,360810871001001,360850244022027,108,92,92
2397,360470555001001,360850189012010,71,68,88
2398,360810008001000,360610013001013,8,2,82
2399,360470832001002,360050414003003,4,1,56
2400,360470728001006,360850122002006,0,94,99
2401,360610087002000,360610101001004,284,53,14
2402,360811203002005,360471146002006,3,57,25
2403,360810235004002,360470343003000,9,75,62
2404,360050227013002,360470576001000,13,1,66
2405,360470132002002,360470195001000,90,36,95
2406,360610081006000,360050252001001,2206,60,59
2407,360050093005002,360470171004002,25,22,73
2408,360050253001001,360470360021001,54,89,15
2409,360470201004000,360610091004000,9,41,66
2410,360610179001000,360850138001022,60,76,52
2411,360050426004002,360470938001001,0,33,36
2412,360610139006000,360850067003005,2160,76,4
2413,360610317042000,360470954002000,228,42,7
2414,360610007001023,360470796011001,90,53,22
2415,360610154005000,360810687003007,70,52,44
2416,360850291035004,360850121002008,2,25,73
2417,360050380001001,360470878003001,2,47,40
2418,360050078002005,360810273003001,2,52,42
2419,360471172022001,360470992001002,4,11,71
2420,360470932001005,360470413001000,1,37,92
2421,360850273022004,360050053002001,2,78,37
2422,360610135002008,360471194003001,7,60,80
2423,360810922001007,360610156021001,1,16,87
2424,360810954001009,360050204003002,20,42,87
2425,360810460003000,360471192003000,4,71,53
2426,360610179002000,360470435001002,95,98,74
2427,360810582002009,360810889013001,57,10,84
2428,360610184003001,360810455001000,2,76,59
2429,360050425007001,360470084001000,94,41,9
2430,360610127004001,360610242003009,52,56,93
2431,360470382003001,360610016001004,0,57,97
2432,360610193001001,360610134001000,33,54,47
2433,360050269002002,360050444002002,29,97,8
2434,360470408001001,360610161002000,35,75,56
2435,360610253002001,360810163003004,24,39,97
2436,360470930002005,360471192003000,23,29,51
2437,360610317032000,360470313004000,79,10,26
2438,360050145001000,360050386002007,397,59,61
2439,360810972043001,360050330003003,12,78,99
2440,360470814001002,360470505003001,0,95,83
2441,360470160002001,360470784001003,27,21,65
2442,360470508042001,360470009002000,7,38,34
2443,360610088001005,360610196002005,905,97,3
2444,360810469002000,360050288002005,5,92,39
2445,360610167005001,360470421003001,156,79,70
2446,360610271005000,360850070001011,28,59,70
2447,360810054001006,360610028002001,36,11,46
2448,360850198002028,360850291044013,6,100,100
2449,360050279002002,360470440002002,23,83,44
2450,360050227013001,360810998022000,0,11,39
2451,360610115002002,360470790001000,246,97,52
2452,360470354002000,360470326002002,438,66,11
2453,360470992001000,360050336004001,0,14,3
2454,360610129002006,360470331001000,183,100,62
2455,360470481003003,360470798022003,4,14,32
2456,360810713064000,360050175004001,31,92,75
2457,360810680004008,360610091001004,0,6,74
2458,360470306001001,360050096001004,130,18,87
2459,360471122001003,360810934021000,16,89,70
2460,360470502022003,360850176003036,36,86,99
2461,360811621002004,360470696012003,1,72,66
2462,360470890004000,360050160001007,20,63,14
2463,360610283004000,360471237003004,28,50,99
2464,360850132041011,360810047002000,0,89,93
2465,360470054001002,360810040012000,7,47,45
2466,360470392001001,360470200002003,15,61,16
2467,360470616001011,360470436003000,0,77,81
2468,360470390001002,360610026011002,2,93,40
2469,360811579032001,360610181005000,14,81,85
2470,360470374013002,360610001001001,2,62,78
2471,360050462024004,360610148021001,0,41,73
2472,360470043002001,360810100001005,15,96,77
2473,360810619002005,360850251001017,9,30,4
2474,360050027012000,360050421003000,49,74,4
2475,360810117004000,360470136003000,11,1,95
2476,360810566001003,360471502003013,17,78,61
2477,360810657031006,360470342002001,1,66,35
2478,360850170092013,360050430001000,7,92,57
2479,360850319023012,360470575002001,21,34,41
2480,360050155001000,360610132006000,11,23,90
2481,360471150001002,360470856001001,0,21,76
2482,360610086033000,360470477001002,119,63,11
2483,360470818001001,360470319001000,23,34,13
2484,360610008003000,360610044008000,109,80,30
2485,360050265001001,360470263001000,66,66,22
2486,360610134007000,360470160003000,250,78,60
2487,360811617004008,360811551023012,0,59,92
2488,360470013002002,360470440003002,0,75,9
2489,360050227031001,360050061001000,7,46,9
2490,360050147013000,360470534002001,0,99,29
2491,360811029001023,360610009001000,1,2,7
2492,360470571001001,360810646001004,9,37,8
2493,360810838004000,360470013002002,4,13,61
2494,360050001001000,360610126003000,0,13,59
2495,360050068002003,360810106002000,0,8,74
2496,360471132002001,360470228002003,0,56,19
2497,360470062002000,360850189012009,147,5,88
2498,360850197002010,360470608002001,0,28,15
2499,360470204002003,360470477001009,2,10,16
2500,360470139001000,360470696021001,47,63,14
2501,360470453002008,360850303022005,53,86,32
2502,360050330003000,360810713062002,10,46,32
2503,360470138002000,360810287003000,62,29,81
2504,360470517002001,360470167004002,76,95,49
2505,360470075003002,360050205012001,23,98,5
2506,360850170051046,360470930001001,1,84,77
2507,360470531001000,360050044002000,106,72,13
2508,360610078002005,360850273012003,31,5,68
2509,360470374021001,360610263002001,6,75,41
2510,360811032013002,360610242001009,3,94,70
2511,360810892008004,360470762003001,0,43,6
2512,360810196001003,360810656003009,0,36,26
2513,360050123001000,360850075003001,15,1,90
2514,360810545002001,360470556001002,5,54,73
2515,360610029004007,360610237001000,40224,37,89
2516,360470317021001,360811032012001,11,69,8
2517,360810235002001,360470510012000,27,23,75
2518,360810577001000,360810713063001,28,59,47
2519,360610201024001,360050155001000,6,10,15
2520,360050193002000,360470366003001,0,33,61
2521,360470325003001,360810006001002,37,20,41
2522,360810510002003,360810155002002,6,81,5
2523,360050263002000,360610169003000,8,96,35
2524,360610134001000,360810471002003,178,36,42
2525,360810020001003,360810457002000,12,24,37
2526,360050429023000,360050119005001,23,69,36
2527,360810055001002,360470523002000,144,99,54
2528,360470305001002,360610178002001,50,72,49
2529,360610033003003,360810629001004,153,8,37
2530,360810379001001,360850151003007,3,72,6
2531,360470456001003,360470147001002,88,54,83
2532,360810690001004,360050429013000,0,33,33
2533,360610154001001,360470441001003,153,80,20
2534,360470425001000,360471202001000,0,91,26
2535,360810334024000,360470868003000,97,13,36
2536,360810065011001,360610006004000,57,62,16
2537,360050267013000,360050090002012,19,76,74
2538,360050332021000,360850208014009,16,46,58
2539,360811301003008,360471208002001,5,5,19
2540,360050078001003,360050399012001,1,19,26
2541,360850323001012,360810178001001,325,80,86
2542,360050179011001,360470047001012,33,50,13
2543,360850059002003,360050138001015,25,58,77
2544,360811199001002,360471192002004,4,17,21
2545,360050224032001,360471164001003,193,92,71
2546,360470526003002,360610229003001,12,59,5
2547,360850226003006,360610012003003,0,36,54
2548,360610121001001,360470303002004,680,9,48
2549,360470798011000,360050460001001,14,98,60
2550,360610008002000,360850122002004,148,48,47
2551,360050371003002,360050297002000,0,3,18
2552,360470782001004,360610148024001,0,66,62
2553,360810536011001,360610126006000,4,13,20
2554,360470212003003,360610291002000,24,58,33
2555,360810058001003,360470738001002,19,66,86
2556,360470674001002,360470480001000,36,49,98
2557,360610030014000,360050132001000,61,61,4
2558,360470147001002,360470413002000,42,61,39
2559,360610211003000,360470575001000,90,99,61
2560,360050462015001,360470194001001,0,94,83
2561,360610194001000,360470317013001,87,52,54
2562,360050239004000,360470519003008,27,62,18
2563,360810892006004,360610097001002,0,61,81
2564,360050127011001,360810515002002,20,67,20
2565,360610079001005,360470090002003,114,59,1
2566,360810170001005,360810475002009,2,40,7
2567,360470213002004,360610271004001,14,39,29
2568,360610078005003,360610170001001,155,75,61
2569,360470968001003,360610220004003,3,22,74
2570,360050269001007,360610155002000,0,61,68
2571,360810216002001,360810001001009,26,15,80
2572,360810779051000,360470096002001,1,38,14
2573,360610142005001,360470748002001,109,54,1
2574,360610089002000,360050228001006,350,88,40
2575,360610210002004,360810172001005,3,31,60
2576,360610214001003,360050240001001,2,33,56
2577,360810135001001,360810613013004,2,89,6
2578,360810007004006,360610224001001,110,78,37
2579,360810094001001,360810717021006,0,49,62
2580,360810347002007,360811161001003,2,90,88
2581,360610106016005,360810281002002,50,49,32
2582,360470047001006,360470532001000,85,85,20
2583,360811417003000,360470514003000,1,31,7
2584,360050408003001,360810159001000,1,38,7
2585,360810261003000,360470532001000,36,55,36
2586,360050458004000,360470856003000,17,76,71
2587,360810190002003,360610307003001,0,15,22
2588,360810283001001,360610116003000,27,59,3
2589,360050205011008,360810075001000,8,78,28
2590,360610229002001,360470350001001,43,94,74
2591,360810282001011,360810414001005,10,100,86
2592,360810427002005,360610106015000,0,2,62
2593,360470910002000,360610243022000,0,10,1
2594,360470898001003,360610220004002,0,21,69
2595,360811207002005,360470936001002,0,64,69
2596,360470186001001,360050075002002,25,60,85
2597,360470118001000,360610197021004,238,25,92
2598,360050434004002,360610139006000,8,17,82
2599,360810140001009,360610160012000,3,31,27
2600,360470450001004,360610044008000,2,67,16
2601,360610146025000,360610145001001,290,99,23
2602,360050287001000,360610126002000,1,93,76
2603,360850213004002,360470596003001,0,32,15
